index,MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
147,148,Jerry Maguire,R,50000000,273552592,1996-12-06,Comedy,139,7.3,226489,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former secretary."
148,149,The Nutty Professor,PG-13,54000000,128769345,1996-06-26,Comedy,95,5.6,103475,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.
149,150,101 Dalmatians,G,54000000,320689294,1996-11-17,Comedy,103,5.7,94582,"An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess."
150,151,The Rock,R,75000000,335062621,1996-06-06,Action,136,7.4,297268,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco."
151,152,Independence Day,PG-13,75000000,816969268,1996-06-25,Action,145,7,503229,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankinds best weapon is the will to survive."
152,153,Mission: Impossible,PG-13,80000000,457696359,1996-05-22,Action,110,7.1,365266,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization."
153,154,Ransom,R,80000000,309492681,1996-11-08,Thriller,117,6.6,112739,"When a multimillionaire mans son is kidnapped, he cooperates with the police at first but then turns the tables on the kidnappers when he uses the ransom money as a reward for the capture of the kidnappers."
154,155,Space Jam,PG,80000000,250200000,1996-11-15,Comedy,88,6.4,145336,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan."
155,156,Twister,PG-13,92000000,494471524,1996-05-10,Action,113,6.4,164803,"Bill and Jo Harding, advanced storm chasers on the brink of divorce, must join together to create an advanced weather alert system by putting themselves in the cross-hairs of extremely violent tornadoes."
156,157,The Hunchback of Notre Dame,PG,100000000,100138851,1996-06-21,Animation,91,6.9,130850,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer."
157,158,Eraser,R,100000000,242295562,1996-06-21,Drama,115,6.1,98473,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.
158,159,Michael,PG,119700000,119718203,1996-12-25,Fantasy,105,5.7,39051,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that its true. But thats not the only surprise.
159,160,Good Will Hunting,R,10000000,225933435,1997-12-05,Drama,126,8.3,787732,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life."
160,161,I Know What You Did Last Summer,R,17000000,125586134,1997-10-17,Horror,100,5.7,125924,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.
161,162,Scream 2,R,24000000,172363301,1997-12-09,Horror,120,6.2,147635,"Two years after the first series of murders, as Sydney acclimates to college life, someone donning the Ghostface costume begins a new string of killings."
162,163,My Best Friend's Wedding,PG-13,38000000,299288605,1997-06-19,Comedy,105,6.3,120020,"When a womans long-time friend reveals hes engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding."
163,164,Liar Liar,PG-13,45000000,302710615,1997-03-21,Comedy,86,6.9,264851,A fast-track lawyer cant lie for 24 hours due to his sons birthday wish after he disappoints his son for the last time.
164,165,As Good as It Gets,PG-13,50000000,314178011,1997-12-19,Comedy,139,7.7,258974,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery."
165,166,George of the Jungle,PG,55000000,174400000,1997-07-15,Family,92,5.4,66725,A man raised in the jungle by apes falls in love with a wealthy American heiress.
166,167,The Lost World: Jurassic Park,PG-13,73000000,229074524,1997-05-23,Action,129,6.6,353168,"A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda."
167,168,Con Air,R,75000000,224012234,1997-06-01,Action,115,6.9,261542,Newly paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner transport plane when the passengers seize control.
168,169,Conspiracy Theory,R,75000000,136982834,1997-08-07,Action,135,6.7,88858,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is."
169,170,Face/Off,R,80000000,245676146,1997-06-27,Thriller,138,7.3,331618,"In order to foil a terrorist plot, an FBI agent undergoes a facial transplant surgery and assumes the identity and physical appearance of a terrorist, but the plan turns from bad to worse when the same terrorist impersonates the FBI agent."
170,171,Flubber,PG,80000000,177977226,1997-11-26,Science Fiction,93,5.3,79581,"An absent-minded professor discovers flubber, a rubber-like super-bouncy substance."
171,172,Hercules,G,85000000,252712101,1997-06-26,Animation,93,7.3,188044,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.
172,173,Air Force One,R,85000000,315156409,1997-07-25,Action,124,6.5,170035,"Communist Radicals hijack Air Force One with The U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a Veteran, fights to rescue the hostages on board."
173,174,Men in Black,PG-13,90000000,589390539,1997-07-02,Thriller,98,7.3,486947,A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.
174,175,Contact,PG,90000000,171120329,1997-07-11,Science Fiction,150,7.4,239569,"Dr. Ellie Arroway (Jodie Foster), after years of searching, finds conclusive radio proof of extraterrestrial intelligence, sending plans for a mysterious machine."
175,176,Tomorrow Never Dies,PG-13,110000000,333011068,1997-12-11,Action,119,6.5,171081,James Bond heads to stop a media moguls plan to induce war between China and the UK in order to obtain exclusive global media coverage.
176,177,Batman and Robin,PG-13,160000000,238200000,1997-06-12,Action,125,7.8,978389,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.
177,178,Titanic,PG-13,200000000,1845034188,1997-11-18,Romance,194,7.8,978389,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic."
178,179,There's Something About Mary,R,23000000,369884651,1998-07-15,Romance,119,7.1,278096,"A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster."
179,180,The Waterboy,PG-13,23000000,185991646,1998-11-06,Comedy,90,6.1,140363,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.
180,181,Shakespeare in Love,R,25000000,289317794,1998-12-11,History,122,7.1,203939,"A young Shakespeare, out of ideas and short of cash, meets his ideal woman and is inspired to write one of his most famous plays."
181,182,The Rugrats Movie,G,30000000,100491683,1998-11-20,Animation,79,5.9,17025,"Tommy, Chuckie, Phil and Lil gets lost in the forest after adopting a baby who has come to life."
182,183,Rush Hour,PG-13,33000000,244386864,1998-09-18,Comedy,98,7,224449,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consuls kidnapped daughter, while trying to arrest a dangerous crime lord along the way."
183,184,Stepmom,PG-13,50000000,159700000,1998-12-25,Drama,124,6.8,56910,"A terminally-ill woman must deal with her ex-husbands new lover, who will be their childrens stepmother."
184,185,Patch Adams,PG-13,50000000,202292902,1998-12-25,Drama,115,6.8,97429,"The true story of a heroic man, Hunter Patch Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos."
185,186,The Truman Show,PG,60000000,264118201,1998-06-04,Comedy,103,8.1,859224,An insurance salesman discovers his whole life is actually a reality TV show.
186,187,You've Got Mail,PG,65000000,250821495,1998-12-17,Romance,119,6.6,180707,Two business rivals who despise each other in real life unwittingly fall in love over the Internet.
187,188,Saving Private Ryan,R,70000000,481840909,1998-07-24,War,169,8.6,1140752,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action."
188,189,The Prince of Egypt,PG,70000000,218613188,1998-12-15,Animation,99,7.1,110340,An Egyptian prince learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.
189,190,Doctor Dolittle,PG-13,71000000,294456605,1998-06-22,Family,85,5.4,87146,A doctor discovers that he can communicate with animals.
190,191,Deep Impact,PG-13,75000000,140464664,1998-05-08,Drama,120,6.2,153606,"Unless a comet can be destroyed before colliding with Earth, only those allowed into shelters will survive. Which people will survive?"
191,192,Mulan,G,90000000,304320254,1998-06-18,Animation,88,7.6,229669,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of Chinas greatest heroines in the process."
192,193,Enemy of the State,R,90000000,250649836,1998-11-20,Thriller,132,7.3,216789,A lawyer becomes a target by a corrupt politician and his N.S.A. goons when he accidentally receives key evidence to a serious politically motivated crime.
193,194,The Mask of Zorro,PG-13,95000000,250288523,1998-07-16,Action,136,6.7,159093,"A young thief (Antonio Banderas), seeking revenge for the death of his brother, is trained by the once great, but aged Zorro (Sir Anthony Hopkins), who also pursues vengeance of his own."
194,195,A Bug's Life,G,120000000,363258859,1998-11-25,Animation,95,7.2,251436,"A misfit ant, looking for warriors to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe."
195,196,Godzilla,PG-13,130000000,379014294,1998-05-20,Thriller,139,5.4,174600,"A giant, reptilian monster surfaces, leaving destruction in its wake as it strides into New York City. To stop it, an earthworm scientist, his reporter ex-girlfriend, and other unlikely heroes team up to save their city."
196,197,Armageddon,PG-13,140000000,553799566,1998-07-01,Science Fiction,151,6.7,376785,"After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, N.A.S.A. recruits a misfit team of deep core drillers to save the planet."
197,198,Lethal Weapon 4,R,140000000,285444603,1998-07-10,Comedy,127,6.6,145685,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil."
